"time","siteID","gcc_90","gcc_sd","radiation","max_temp","min_temp","precip"
2019-03-06,"DELA",0.34988,0.000110888589059805,19.1869927066,10.55,-3.71,0
2019-03-07,"DELA",0.35303,0.000157682869541812,20.5832599203,15.65,-2.99,0
2019-03-08,"DELA",0.35538,0.000100919327248282,19.2940142478,23.25,6.74,0
2019-03-09,"DELA",0.35778,0.000230171630727672,12.7322273549,24.65,11.99,2.36
2019-03-10,"DELA",0.35858,0.000474331768848342,9.176973156,21.82,14.1,3.62
2019-03-11,"DELA",0.36511,0.00103788372122097,8.2481690368,18.06,11.57,20.45
2019-03-12,"DELA",0.3587,0.000664090061509672,19.3244714464,23.53,8.4,0
2019-03-13,"DELA",0.36038,0.00034787062807536,16.3737630707,22.26,11.36,0
2019-03-14,"DELA",NA,NA,12.629728672,27.56,15.49,13.74
2019-03-15,"DELA",NA,NA,9.001648524,18.21,13.24,0
2019-03-16,"DELA",NA,NA,13.0550135132,13.56,6.6,0
2019-03-17,"DELA",NA,NA,21.0339934344,18.81,3.4,0
2019-03-18,"DELA",0.35662,9.48826213631079e-05,21.3427078362,18.68,2.73,0
2019-03-19,"DELA",0.35447,0.00125788847109523,21.0520093672,17.1,2.29,0
2019-03-20,"DELA",0.35589,0.000378246946653989,22.1114505523,19.51,1.91,0
2019-03-21,"DELA",0.35934,0.00178970122418149,21.4842098625,20.2,3.89,0
2019-03-22,"DELA",0.35592,0.000168026742283627,21.5701220966,20.63,4.09,0
2019-03-23,"DELA",0.35777,0.000260235862404912,22.6673512202,23.04,3.3,0
2019-03-24,"DELA",0.36199,0.00282837860273483,22.9719226528,24.57,3.55,0
2019-03-25,"DELA",0.37748,0.00132693555569951,15.227210554,24.59,9.27,5.08
2019-03-26,"DELA",0.37561,0.000442392043328082,16.4864359377,19.65,9.16,0
2019-03-27,"DELA",0.37534,0.000260518042776782,22.2811216029,22.19,4.55,0
2019-03-28,"DELA",0.38065,0.000412241239062355,22.42122181,22.88,5.07,0
2019-03-29,"DELA",0.38947,0.000866238642709073,22.6740503808,25,6.27,0
2019-03-30,"DELA",0.40235,0.00132157272356593,21.3357677188,25.59,9.03,1.89
2019-03-31,"DELA",0.40015,0.000823782496556375,12.4301329408,13.21,5.93,0
2019-04-01,"DELA",0.40097,0.000309446526982009,21.716575412,18.46,2.53,0
2019-04-02,"DELA",0.40346,0.000454620647420711,21.5202666566,19.46,3.65,0
2019-04-03,"DELA",0.40969,0.00059226057454744,22.8415079136,22.07,3.69,0
2019-04-04,"DELA",0.42539,0.00109736333350185,13.7296102636,18.7,6.36,15.34
2019-04-05,"DELA",0.42171,0.000668249502469707,16.2120413271,22.72,11.93,0
2019-04-06,"DELA",0.43533,0.00157132567143617,11.2929336051,24.27,14.46,41.07
2019-04-07,"DELA",0.43009,0.00161623917254136,12.7044290952,27.92,16.35,9.92
2019-04-08,"DELA",0.43243,0.0008372026670492,10.2128040016,26.02,17.33,11.77
2019-04-09,"DELA",0.44269,0.00345027113995171,11.563974612,26.1,16.15,25.08
2019-04-10,"DELA",0.43543,0.000479495577217794,22.0331165863,29.57,12.47,0
2019-04-11,"DELA",0.43031,0.00167779390198886,21.7006600008,29.18,12.73,0
2019-04-12,"DELA",0.4403,0.00107352192852331,11.9046491499,25,14.8,15.45
2019-04-13,"DELA",0.44081,0.00177595345406922,13.0219719251,26.79,15.31,37.81
2019-04-14,"DELA",0.42076,0.00190460951057036,13.2914335898,21.98,10.72,11.41
2019-04-15,"DELA",0.43346,0.00112206274043361,22.872261776,21.62,5.28,0
2019-04-16,"DELA",0.43523,0.00101253780660078,24.3163262163,25.69,6.58,0
2019-04-17,"DELA",0.43321,0.000773298856872829,21.3989261871,25.52,10.45,0
2019-04-18,"DELA",0.43294,0.00124429432570417,13.4618705541,26.83,14.89,46.27
2019-04-19,"DELA",0.42577,0.00148854923208019,9.293035185,15.43,10.3,0
2019-04-20,"DELA",0.4237,0.00423367327959626,23.2260438576,22.14,6.34,0
2019-04-21,"DELA",0.43174,0.00102137911748412,25.9403264061,25.71,5.12,0
2019-04-22,"DELA",0.43414,0.00124770350284849,25.8474859716,27.15,6.54,0
2019-04-23,"DELA",0.43209,0.00062517630786712,24.5239927259,27.39,9.25,0
2019-04-24,"DELA",0.43293,0.00255956667250932,22.095965468,27.37,12.34,0
2019-04-25,"DELA",0.43153,0.00137905530945304,9.134459155,20.95,14.05,41.58
2019-04-26,"DELA",0.42984,0.00179163342414976,19.1784487752,24.1,12.52,0
2019-04-27,"DELA",0.42924,0.00190071032908806,25.561442886,26.69,8.03,0
2019-04-28,"DELA",0.43066,0.000795148554981901,24.6853066503,27.33,9.98,0
2019-04-29,"DELA",0.42968,0.00218827552083873,24.0447946042,29.01,12.22,0
2019-04-30,"DELA",0.42521,0.00109679265244118,24.3354987183,29.29,11.88,0
2019-05-01,"DELA",0.4282,0.00134625897378245,21.4372379115,30.05,15.76,0
2019-05-02,"DELA",0.42607,0.0013413294819632,20.5834629168,29.89,16.54,0
2019-05-03,"DELA",0.42759,0.00188353905373337,20.6195662108,29.82,16.63,0
2019-05-04,"DELA",0.42658,0.00333117660625203,11.4352807205,26.36,17.59,14.84
2019-05-05,"DELA",0.42269,0.000876203606242209,15.852111358,23.35,14.58,0
2019-05-06,"DELA",0.42588,0.000875073876531435,23.85472856,27.43,11.82,0
2019-05-07,"DELA",0.4222,0.000741267486216993,24.0854790222,28.8,12.59,0
2019-05-08,"DELA",0.41981,0.00217216254550198,23.4853228972,30.16,14.2,0
2019-05-09,"DELA",0.43423,0.00368545758596667,11.5841320848,26.27,17.28,18.94
2019-05-10,"DELA",0.4237,0.000932585284385865,10.907717808,24.61,16.5,7.9
2019-05-11,"DELA",0.42796,0.00296094228272566,11.0284023045,26.92,18.65,30.69
2019-05-12,"DELA",0.42263,0.000629992509187738,11.2901398722,26.69,18.29,15.9
2019-05-13,"DELA",0.41799,0.00192181018578945,17.6285665136,24.65,14.96,0
2019-05-14,"DELA",0.42065,0.0017379216153856,23.1010972747,25.04,11.26,0
2019-05-15,"DELA",0.42316,0.00105135186366149,24.8075418712,27.94,12.04,0
2019-05-16,"DELA",0.42141,0.000787674986324707,24.8478013584,31.54,14.85,0
2019-05-17,"DELA",0.42175,0.00126236520217941,22.1163557136,31.56,17.69,0
2019-05-18,"DELA",0.41718,0.000834428563112976,21.84562497,31.16,17.6,0
2019-05-19,"DELA",0.41329,0.000730734133510648,19.969185801,29.2,17.37,0
2019-05-20,"DELA",0.42028,0.000933900895192211,22.5896640591,31.58,17.24,0
2019-05-21,"DELA",0.41842,0.00113246626944407,21.908566664,31.58,18.04,0
2019-05-22,"DELA",0.41878,0.00174832801305261,21.2648199614,31.79,18.94,0
2019-05-23,"DELA",0.42038,0.00134762084778611,23.1325270392,32.73,18.19,0
2019-05-24,"DELA",0.41839,0.00173748633822261,21.3591875574,32.89,19.94,0
2019-05-25,"DELA",0.41966,0.00151867327987964,22.0541812272,34,20.06,0
2019-05-26,"DELA",0.42054,0.0013085422011708,23.1689340972,34.42,19.29,0
2019-05-27,"DELA",0.41758,0.000986766220478571,22.209931488,34.23,20.16,0
2019-05-28,"DELA",0.41775,0.00217979774721773,21.0262859261,33.6,20.81,0
2019-05-29,"DELA",0.41457,0.00143297735202918,22.4739244968,33.65,19.76,0
2019-05-30,"DELA",0.41142,0.00137878606234408,23.2922456221,33.31,18.88,0
2019-05-31,"DELA",0.41464,0.00169902242288598,22.5597798888,33.01,19.34,0
2019-06-01,"DELA",0.41694,0.00106847266541297,24.34183472,33.06,17.69,0
2019-06-02,"DELA",0.41658,0.000856028441259335,24.8249146706,34.1,17.86,0
2019-06-03,"DELA",0.4164,0.00120001669104038,23.9137018438,34.08,18.65,0
2019-06-04,"DELA",0.41822,0.00107015717632543,23.06940097,35.12,20.08,0
2019-06-05,"DELA",0.41952,0.00236501421525693,12.2080408244,30.6,21.56,22.03
2019-06-06,"DELA",0.41567,0.00101798480402435,10.4268965754,28.29,21.02,22.08
2019-06-07,"DELA",0.41653,0.000850349449416214,11.3799535205,29.61,21.64,20.6
2019-06-08,"DELA",0.41554,0.00188737083353148,11.6859852646,29.9,21.69,9.28
2019-06-09,"DELA",0.41784,0.00158305047813597,17.8886044414,30.58,20.91,0
2019-06-10,"DELA",0.41341,0.00141551755876912,14.1211312194,31.55,21.11,11.37
2019-06-11,"DELA",0.40869,0.00192953845861266,18.860887908,27.93,17.99,0
2019-06-12,"DELA",0.41004,0.00106427910352693,22.1205532431,27.93,15.76,0
2019-06-13,"DELA",0.41151,0.00140144577315786,22.4786970856,28.37,15.9,0
2019-06-14,"DELA",0.41293,0.00128288054385274,26.0925465736,29.97,13.9,0
2019-06-15,"DELA",0.41546,0.00146245146439609,25.808620531,31.75,15.54,0
2019-06-16,"DELA",0.41588,0.000831985018752485,22.86751677,33,19.32,0
2019-06-17,"DELA",0.41507,0.00183840126862713,15.9465516024,32.55,20.27,6.69
2019-06-18,"DELA",0.41057,0.000557054351944602,13.3869901227,30.65,21.03,5.88
2019-06-19,"DELA",0.41365,0.00133744398700183,14.2035204255,32.2,21.73,10.52
2019-06-20,"DELA",0.41264,0.00151971516195285,21.3797689488,33.01,20.72,0
2019-06-21,"DELA",0.41421,0.00157699950500167,21.1305836275,34.53,22.08,0
2019-06-22,"DELA",0.41426,0.00112232185077842,18.8821877738,34.53,23.75,0
2019-06-23,"DELA",0.41531,0.00106439923172173,20.1126491181,34.29,22.76,0
2019-06-24,"DELA",0.40903,0.00125031310772419,18.1639873342,32.8,22.93,0
2019-06-25,"DELA",0.41202,0.000858945277532814,15.9105444138,33.47,21.49,24.95
2019-06-26,"DELA",0.41308,0.00069879188020234,19.5279635896,31.68,21.3,0
2019-06-27,"DELA",0.41244,0.000729868593149003,17.245912278,33.49,20.18,5.06
2019-06-28,"DELA",0.41377,0.00108490481572518,17.3695435251,32.2,19.08,5.31
2019-06-29,"DELA",0.41746,0.00175154392535529,17.398142666,32.48,19.28,4.05
2019-06-30,"DELA",0.40984,0.000965553457656201,22.5424403136,32.61,19.92,0
2019-07-01,"DELA",0.41196,0.00174892970185791,22.2615003875,34.31,21.47,0
2019-07-02,"DELA",0.41325,0.001332194975005,21.4369896832,34.83,22.6,0
2019-07-03,"DELA",0.41641,0.00216898951023517,13.8414955392,32.69,23.05,26.39
2019-07-04,"DELA",0.41265,0.000648563876608017,21.6303286656,33.78,21.86,0
2019-07-05,"DELA",0.41312,0.00145878725141741,22.6277112768,35.34,22.08,0
2019-07-06,"DELA",0.41348,0.000908851633342083,16.6542956421,36.16,22.85,9.25
2019-07-07,"DELA",0.41319,0.00152969891141748,15.6041546803,34.29,22.49,6.23
2019-07-08,"DELA",0.41308,0.000837089589724124,16.072146596,34.41,21.99,8.68
2019-07-09,"DELA",0.41267,0.000621281170038888,22.7749360797,36.05,21.93,0
2019-07-10,"DELA",0.41054,0.00121339651476376,19.7543056386,33.96,22.71,0
2019-07-11,"DELA",0.41233,0.00159017945335662,18.844885368,34.18,23.47,0
2019-07-12,"DELA",0.41199,0.000986508665414939,17.0166497395,32.65,23.42,0
2019-07-13,"DELA",0.40924,0.000713911220685326,11.7212146688,28.57,22.79,0
2019-07-14,"DELA",0.41413,0.00153461045193354,10.3543262168,28.86,22.15,12.38
2019-07-15,"DELA",0.41063,0.00178193459693534,17.9032503897,30.7,21.7,0
2019-07-16,"DELA",0.4111,0.00167715717492063,20.7269422506,33.72,22.35,0
2019-07-17,"DELA",0.41212,0.0013635719604878,20.6742910869,33.78,22.44,0
2019-07-18,"DELA",0.41149,0.00110953787567214,20.0891775308,34.19,23.12,0
2019-07-19,"DELA",0.41292,0.00161806205942889,14.947316055,33.59,22.73,33.17
2019-07-20,"DELA",0.41516,0.00187322985285646,11.6392605408,29.03,21.59,23.67
2019-07-21,"DELA",0.41128,0.00106831990336152,19.2305289093,32.1,22.12,0
2019-07-22,"DELA",0.40972,0.00186564019859464,20.5262533788,32.44,21.5,0
2019-07-23,"DELA",0.40841,0.00140579700526071,15.2928221664,28.4,21.22,0
2019-07-24,"DELA",0.40819,0.00127089629050703,21.8667918976,29.88,18.51,0
2019-07-25,"DELA",0.40819,0.00113892446507346,24.381869232,31.07,17.16,0
2019-07-26,"DELA",0.40899,0.00116986001185909,24.7792128064,32.35,17.47,0
2019-07-27,"DELA",0.40887,0.00161246001235025,24.0697876472,32.61,18.34,0
2019-07-28,"DELA",0.41062,0.0017503545604668,23.7081051049,33.71,19.4,0
2019-07-29,"DELA",0.41217,0.00118901552486389,23.932481862,33.89,19.17,0
2019-07-30,"DELA",0.41022,0.000813095069371804,22.488798401,33.08,19.95,0
2019-07-31,"DELA",0.41047,0.00132327240689782,22.4431723012,34.57,21,0
2019-08-01,"DELA",0.4095,0.00103609449100249,17.0068954635,34.15,20.4,9.96
2019-08-02,"DELA",0.4104,0.00141886716295869,19.5539371974,32.46,21.59,0
2019-08-03,"DELA",0.41035,0.00103646961541256,21.3518691552,33.01,20.59,0
2019-08-04,"DELA",0.40342,0.00266897758372921,15.0397807588,32.37,21.12,20.15
2019-08-05,"DELA",0.41087,0.00128357703711311,18.8786002171,31.79,21.51,0
2019-08-06,"DELA",0.40982,0.0011183952541431,20.6705605377,33.79,21.7,0
2019-08-07,"DELA",0.4106,0.000992063572888891,20.605605381,34.63,22.33,0
2019-08-08,"DELA",0.40803,0.000994366640590054,19.8931198332,34.01,22.45,0
2019-08-09,"DELA",0.41128,0.0015962686357725,14.624205802,33.84,22.56,24.65
2019-08-10,"DELA",0.41284,0.00132846848510544,12.86349363,31.9,22.62,12.3
2019-08-11,"DELA",0.40972,0.00106552367196145,18.8900628924,33.57,22.7,0
2019-08-12,"DELA",0.41137,0.00118093427213458,19.5012862065,35.45,23.46,0
2019-08-13,"DELA",0.41066,0.000684575959918219,19.3797501542,36.42,24.08,0
2019-08-14,"DELA",0.41021,0.00102464769375945,18.2211336392,34.78,23.67,0
2019-08-15,"DELA",0.4078,0.00104590287136355,19.4995744944,34.71,22.53,0
2019-08-16,"DELA",0.40599,0.00141595140006532,21.7077124434,35.13,20.61,0
2019-08-17,"DELA",0.40675,0.000739241479974086,23.1353711763,35.91,19.15,0
2019-08-18,"DELA",0.40847,0.000806410757996357,22.1541768752,36.21,20.33,0
2019-08-19,"DELA",0.41028,0.00158001941204814,14.9591247738,34.6,21.31,12.62
2019-08-20,"DELA",0.40778,0.00111370878031329,14.9988608147,34.58,21.07,9.62
2019-08-21,"DELA",0.40895,0.00107168445249256,18.1878659424,33.31,21.59,0
2019-08-22,"DELA",0.40855,0.000964293329282103,16.4706742593,32.42,22.05,0
2019-08-23,"DELA",0.40798,0.0010249934825079,12.8775826452,33.35,22.22,16.01
2019-08-24,"DELA",0.40985,0.00088543176692366,15.8291190948,32.09,22.21,1.08
2019-08-25,"DELA",0.4122,0.00184981952964198,8.5806543039,29.87,23.19,51.4
2019-08-26,"DELA",0.40645,0.0011243121015237,5.6274512316,26.8,22.73,27.92
2019-08-27,"DELA",0.41138,0.0013376203933608,12.0332852772,31.57,21.95,25.98
2019-08-28,"DELA",0.40842,0.00100735955196681,16.7953038144,30.92,20.91,0
2019-08-29,"DELA",0.40661,0.00107156014830179,18.8698685571,31.15,19.43,0
2019-08-30,"DELA",0.4051,0.000908796972005595,22.4230823865,31.77,15.89,0
2019-08-31,"DELA",0.40605,0.00119076203709204,21.8759373116,32.64,17.02,0
2019-09-01,"DELA",0.40743,0.00193131987817573,18.631950792,32.44,20.25,0
2019-09-02,"DELA",0.40732,0.000950731302627569,18.14110158,32.69,20.8,0
2019-09-03,"DELA",0.40769,0.000777002183696676,18.610129728,33.69,21,0
2019-09-04,"DELA",0.4076,0.000892732723673979,18.8474040594,34.23,20.97,0
2019-09-05,"DELA",0.40742,0.000957763459571194,18.195324728,33.73,21.12,0
2019-09-06,"DELA",0.40609,0.000978564665044412,20.6038703701,32.35,17.28,0
2019-09-07,"DELA",0.40912,0.000841653456486896,20.087005275,34.82,19.37,0
2019-09-08,"DELA",0.40805,0.000694293074916891,18.5193192646,35.28,21.34,0
2019-09-09,"DELA",0.40679,0.000707724724532281,18.3166059912,34.94,21.07,0
2019-09-10,"DELA",0.40574,0.000533499927892419,17.33105178,34.31,21.47,0
2019-09-11,"DELA",0.40541,0.000815824747086766,17.5721438098,34.88,21.49,0
2019-09-12,"DELA",0.40624,0.00123349159705286,18.2345894496,35.31,20.88,0
2019-09-13,"DELA",0.40578,0.00099204254352485,18.5254223292,36.04,20.77,0
2019-09-14,"DELA",0.40453,0.000640523190486516,16.855670912,34.16,21.17,0
2019-09-15,"DELA",0.40558,0.00112010117910329,16.525388768,34.25,21.48,0
2019-09-16,"DELA",0.40403,0.000894383352953775,17.3859648367,35.47,21.39,0
2019-09-17,"DELA",0.40411,0.000899433004164063,18.1074288159,36.76,21.2,0
2019-09-18,"DELA",0.4033,0.000626523807714157,17.9986782825,36.36,20.85,0
2019-09-19,"DELA",0.4019,0.00121547719695868,14.5195687998,32.73,21.86,0
2019-09-20,"DELA",0.39984,0.000568488157936716,16.6295916531,32.13,19.19,0
2019-09-21,"DELA",0.39998,0.0011571435097,17.7230336652,32.19,17.72,0
2019-09-22,"DELA",0.39972,0.000673110293900715,18.3901088934,32.02,16.39,0
2019-09-23,"DELA",0.39966,0.000706804738789652,18.5709711588,33.29,16.61,0
2019-09-24,"DELA",0.39945,0.00167493664820799,17.01073335,33.54,18.59,0
2019-09-25,"DELA",0.40121,0.000374337453348704,16.4515593178,34.81,19.77,0
2019-09-26,"DELA",0.40143,0.000831534839551395,15.2958383109,34.58,20.76,0
2019-09-27,"DELA",0.40203,0.000649398979905303,15.1916822904,35.81,21.52,0
2019-09-28,"DELA",0.39945,0.000406907292254387,15.1724680234,34.33,20.27,0
2019-09-29,"DELA",0.39923,0.000834201330370449,14.9415765912,34.69,20.7,0
2019-09-30,"DELA",0.3974,0.00123498615112453,15.1648982906,35,20.52,0
2019-10-01,"DELA",0.39773,0.000752228119166853,15.9776032176,36.54,20.21,0
2019-10-02,"DELA",0.39689,0.00115057187005562,15.2377510975,36.52,20.96,0
2019-10-03,"DELA",0.39592,0.000375421828597847,14.6795219688,37.37,22.08,0
2019-10-04,"DELA",0.39394,0.000689687413371636,14.220358558,36.48,21.85,0
2019-10-05,"DELA",0.39326,0.000767737769059736,13.0828398656,33.75,21.07,0
2019-10-06,"DELA",0.38991,0.0010215197611642,10.9169788368,30.87,20.97,0
2019-10-07,"DELA",0.39201,0.000817256346764305,8.3885807127,27.28,20.17,0
2019-10-08,"DELA",0.38871,0.000533201727342313,11.5285057207,27.46,17.5,0
2019-10-09,"DELA",0.3883,0.000450787802471566,15.6316040532,31.07,15.31,0
2019-10-10,"DELA",0.38927,0.000354692444526361,13.3798716758,29.98,17.36,0
2019-10-11,"DELA",0.3878,0.00113438630284469,10.4245515952,30.92,17.28,18.52
2019-10-12,"DELA",0.386,0.000343567483790834,5.2177617107,18.36,12.93,4.92
2019-10-13,"DELA",0.38976,0.00118161086588069,6.549826565,19.89,12.97,6.01
2019-10-14,"DELA",0.38686,0.000895944391495959,9.1275116706,22.7,12.37,6.04
2019-10-15,"DELA",0.38918,0.000414822159583646,6.0874532446,21.05,14.56,30.69
2019-10-16,"DELA",0.3888,0.000779820341685272,9.1652882032,20.97,13.64,0
2019-10-17,"DELA",0.39082,0.000521203121515549,14.3820532375,19.84,7.22,0
2019-10-18,"DELA",0.38309,0.000775145305667233,13.37600544,18.52,7.23,0
2019-10-19,"DELA",0.38803,0.000425190849825711,13.2143136462,21.64,10.04,0
2019-10-20,"DELA",0.39211,0.000965249436727125,10.3127294327,23.31,14.61,0
2019-10-21,"DELA",0.39028,0.000865942196543786,6.9141817094,23.58,15.9,3.63
2019-10-22,"DELA",0.38994,0.00102456006706314,12.8129774424,22.26,11.01,0
2019-10-23,"DELA",0.38959,0.000964967456149985,16.1991079272,21.54,4.19,0
2019-10-24,"DELA",0.39154,0.000687381152918641,12.003401379,22.18,4.67,19.25
2019-10-25,"DELA",0.3934,0.00181943958057061,9.7615772748,22.51,10.45,100.03
2019-10-26,"DELA",0.39501,0.000849586128292916,8.8343048234,25.25,14.32,19.2
2019-10-27,"DELA",0.38897,0.000803655144845557,8.9365645458,17.96,10.72,0
2019-10-28,"DELA",0.39152,0.000972925653136264,11.20344047,18.99,9.45,0
2019-10-29,"DELA",0.39272,0.000929841417245171,8.9997219254,20.98,10.26,16.09
2019-10-30,"DELA",0.39409,0.000707816533360137,8.0935348736,24.62,14.89,17.16
2019-10-31,"DELA",0.39124,0.00208877768182293,8.7827048309,17.03,7.06,18.74
2019-11-01,"DELA",0.38708,0.000410721664529995,14.1671861011,13.73,0.3,0
2019-11-02,"DELA",0.38634,0.000656827124150955,14.6383546833,15.65,0.65,0
2019-11-03,"DELA",0.38586,0.000328659116249476,14.7326910764,17.06,1.14,0
2019-11-04,"DELA",0.38888,0.000339101890051856,14.3146899333,18.5,2.99,0
2019-11-05,"DELA",0.3865,0.000995330148488325,14.0653529055,21.94,5.83,0
2019-11-06,"DELA",0.38423,0.000118048867432256,14.111331707,23.79,6.34,0
2019-11-07,"DELA",0.38595,0.00107308812598148,8.515584293,21.85,10.28,13.18
2019-11-08,"DELA",0.37898,0.000831837769701538,7.7336086657,11.59,5.03,0
2019-11-09,"DELA",0.37895,0.000430894672484485,13.9512016212,15.31,-0.95,0
2019-11-10,"DELA",0.37839,0.000337539288113863,14.34885123,19.26,-0.02,0
2019-11-11,"DELA",0.38091,0.000791075287059285,10.395238716,21.24,2.53,7.83
2019-11-12,"DELA",0.37395,0.000393289177505388,12.0860419625,12.1,-1.09,0
2019-11-13,"DELA",0.37191,0.000268982909706701,12.665111847,8.68,-5.79,0
2019-11-14,"DELA",0.37193,0.000190597236419137,9.8108729406,7.96,-1.97,0
2019-11-15,"DELA",0.37021,0.000226146953306462,11.342826885,13.9,0.98,0
2019-11-16,"DELA",0.36831,0.000365382291272461,12.8750717355,15.58,-1.46,0
2019-11-17,"DELA",0.36767,0.000311114090235167,13.090483769,18.3,-0.56,0
2019-11-18,"DELA",0.36844,0.000354043025172747,12.1982101865,15.48,-0.6,0
2019-11-19,"DELA",0.36599,0.000352759868604635,12.919899969,21.23,0.98,0
2019-11-20,"DELA",0.3633,0.000886826296407585,12.4777653495,20.3,1.22,0
2019-11-21,"DELA",0.36561,0.000453740231356023,12.160513678,21.85,3.01,0
2019-11-22,"DELA",0.3642,0.00084793461049392,7.5456260308,22.19,8.47,15.41
2019-11-23,"DELA",0.36278,0.00131653910876129,5.6331653572,18.56,9.39,9.15
2019-11-24,"DELA",0.35465,0.00153492265097944,8.5814140425,13.81,3.4,0
2019-11-25,"DELA",0.35163,0.000265920197481451,11.6089148238,17.86,0.61,0
2019-11-26,"DELA",0.3563,0.000412820206454507,8.6811345684,21.9,3.46,7.48
2019-11-27,"DELA",0.35189,0.00120251475887248,7.0523261958,21.86,8.51,6.26
2019-11-28,"DELA",0.34146,0.00108718813515624,9.6356933133,19.05,5.4,0
2019-11-29,"DELA",0.34138,0.000978101330462777,10.4407855264,21.92,5.77,0
2019-11-30,"DELA",0.34601,0.000732128887950372,7.700224319,24.54,8.05,4.4
2019-12-01,"DELA",0.34503,0.000472804786052635,8.6273873561,20.38,7.92,0
2019-12-02,"DELA",0.34382,0.000389026488264522,6.1514199151,8.86,1.08,0
2019-12-03,"DELA",0.34125,0.0007107330682371,9.4698562824,11.73,-1.53,0
2019-12-04,"DELA",0.339,0.00039493336250098,11.1357156672,17.1,-1.17,0
2019-12-05,"DELA",0.33959,0.00103666010429491,11.0300810541,17.82,-0.45,0
2019-12-06,"DELA",0.3557,0.00390312114903978,7.1181401344,16.91,2.86,13.88
2019-12-07,"DELA",0.34553,0.000606135872152606,8.224049234,18.21,6.44,0
2019-12-08,"DELA",0.3479,0.000167160644963134,8.740836105,19.68,6.57,1
2019-12-09,"DELA",0.34865,8.06883649908578e-05,7.4892543944,21.16,10.26,0
2019-12-10,"DELA",0.34986,0.000416281596214556,6.63938737,19.31,6.18,19.95
2019-12-11,"DELA",0.34323,0.00187835686868135,9.5735084709,13.7,-0.35,0
2019-12-12,"DELA",0.34644,0.000124460343655554,6.9081487272,12.45,-0.78,6.55
2019-12-13,"DELA",0.34861,0.000247266687392121,3.30334749,9.06,3.58,3.44
2019-12-14,"DELA",0.34727,0.000211485417068532,7.2176378499,15.24,5.5,0
2019-12-15,"DELA",0.34815,0.000450430326669584,9.298066725,20.47,6.34,0
2019-12-16,"DELA",0.35074,0.00109398230202452,6.3727840777,24.23,11.34,31.54
2019-12-17,"DELA",0.34862,0.000132639953041518,4.2121594552,10.95,3.96,12.37
2019-12-18,"DELA",0.34634,0.000100658697932115,8.1507953772,8.81,-1.7,0
2019-12-19,"DELA",0.34684,5.41242561338238e-05,10.0318159584,10.99,-3.22,0
2019-12-20,"DELA",0.34928,0.000259663317331018,10.855081524,13.97,-2.82,0
2019-12-21,"DELA",0.34989,5.91328493948214e-05,5.1732294425,12.05,3.67,22.74
2019-12-22,"DELA",0.35237,0.000604645932824836,1.8687953307,10.44,7.85,29.43
2019-12-23,"DELA",0.35158,0.000187834283237069,5.6308883308,14.76,8.15,0
2019-12-24,"DELA",0.34952,0.00024525488615657,9.6427491072,21.8,7.99,0
2019-12-25,"DELA",0.35048,0.000775151047558215,9.7817562528,21.09,7.2,0
2019-12-26,"DELA",0.3508,0.000301995527065135,8.5780249008,20.35,9.24,0
2019-12-27,"DELA",0.35193,0.00019747074182662,5.8930787784,18.39,11.51,1.1
2019-12-28,"DELA",0.35356,0.00023106234250186,3.9820992822,19.4,13.31,2.52
2019-12-29,"DELA",0.35452,0.000674230414197225,6.0779247744,22.77,12.75,10.11
2019-12-30,"DELA",0.34813,0.000517163191786489,7.1819502659,14.31,6.53,0
2019-12-31,"DELA",0.34789,9.82912872174175e-05,10.0235825523,13.94,1.77,0
2020-01-01,"DELA",0.35025,0.000135244940302966,8.1437377549,13.94,-0.77,4.66
2020-01-02,"DELA",0.35592,0.000688487072781877,8.2887620276,21.23,4.84,49.51
2020-01-03,"DELA",0.35446,0.000158324152114749,3.821837943,16.6,10.98,23.05
2020-01-04,"DELA",0.34847,0.000734946918533057,6.8252308725,14.31,6.78,0
2020-01-05,"DELA",0.35041,0.000179927423010006,11.4217966545,15.15,-0.95,0
2020-01-06,"DELA",0.35164,0.000643637908093284,11.7667415792,19.35,1.28,0
2020-01-07,"DELA",0.34937,0.000370470428465415,11.36905284,16.47,0.72,0
2020-01-08,"DELA",0.3493,0.000937389305791489,12.1963501296,17.88,-1.35,0
2020-01-09,"DELA",0.35132,0.000338413325954631,12.207795021,18.75,-0.42,0
2020-01-10,"DELA",0.35272,0.00017958337725902,8.0878676318,22.34,7.76,14.86
2020-01-11,"DELA",0.36382,0.00378781460335478,7.9625395472,22.88,8.76,38.19
2020-01-12,"DELA",0.35206,0.000510436997651458,7.4266980885,17.16,5.43,2.89
2020-01-13,"DELA",0.35461,0.0011734648476079,5.9528322672,18.87,10.06,33.82
2020-01-14,"DELA",0.35682,0.000219748134119449,3.7891471822,20.02,14.6,27.61
2020-01-15,"DELA",0.35582,0.000232849342551205,5.7805496763,21.65,13.03,6.66
2020-01-16,"DELA",0.35478,0.000548476331042903,5.9196378432,18.7,12.48,0
2020-01-17,"DELA",0.35068,0.000377842606255619,9.413941845,20.06,9.38,0
2020-01-18,"DELA",0.35482,0.000140887288863351,4.166553882,16.49,10.88,4.16
2020-01-19,"DELA",0.348,0.000207746804292818,8.6307295235,12.09,3.29,0
2020-01-20,"DELA",0.34744,0.000114752823983743,9.0485650882,6.52,-2.47,0
2020-01-21,"DELA",0.34742,0.000174823320725208,8.9686266639,5.02,-3.73,0
