"uid","domainID","siteID","namedLocation","laboratoryName","sequencingFacilityID","startDate","endDate","sequencerRunID","dnaSampleID","dnaSampleCode","internalLabID","rawDataFileName","rawDataFileDescription","rawDataFilePath","remarks","dataQF","publicationDate"
"2a1d3d8b-b1c5-4b20-84ff-5e4368568cd7","D03","DSNY","DSNY_041.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2017-08-29 14:55:00,2017-08-29 15:23:00,"HT7FTBGX5","DSNY_041-M-20170829-COMP-DNA1",NA,"BMI_Plate35WellD4","BMI_HT7FTBGX5_mms_R1_A.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HT7FTBGX5_mms_R1_A.fastq.tar.gz",NA,NA,"20201217T190843Z"
"82424777-b26a-41a3-886e-f07e687cf9bd","D03","DSNY","DSNY_041.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2017-08-29 14:55:00,2017-08-29 15:23:00,"HT7FTBGX5","DSNY_041-M-20170829-COMP-DNA1",NA,"BMI_Plate35WellD4","BMI_HT7FTBGX5_mms_R2_A.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HT7FTBGX5_mms_R2_A.fastq.tar.gz",NA,NA,"20201217T190843Z"
"3b577fba-df08-437c-9bbc-b7ab09b336f2","D03","DSNY","DSNY_009.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2017-08-29 15:46:00,2017-08-29 16:18:00,"HM7C7BGX5","DSNY_009-M-20170829-COMP-DNA1",NA,"BMI_Plate35WellB4","BMI_HM7C7BGX5_mms_R2_G.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HM7C7BGX5_mms_R2_G.fastq.tar.gz",NA,NA,"20201217T190843Z"
"b8a10c9d-b4f8-497c-bc73-f66931dc9945","D03","DSNY","DSNY_009.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2017-08-29 15:46:00,2017-08-29 16:18:00,"HM7C7BGX5","DSNY_009-M-20170829-COMP-DNA1",NA,"BMI_Plate35WellB4","BMI_HM7C7BGX5_mms_R1_G.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HM7C7BGX5_mms_R1_G.fastq.tar.gz",NA,NA,"20201217T190843Z"
"701a692d-0bf9-4971-88bb-3a6e03446f8b","D03","DSNY","DSNY_016.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2017-08-29 18:02:00,2017-08-29 18:28:00,"HT7FTBGX5","DSNY_016-M-20170829-COMP-DNA1",NA,"BMI_Plate35WellC4","BMI_HT7FTBGX5_mms_R2_A.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HT7FTBGX5_mms_R2_A.fastq.tar.gz",NA,NA,"20201217T190843Z"
"d75c96d6-e9ac-4aa5-b4cd-ccc947eb7aec","D03","DSNY","DSNY_016.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2017-08-29 18:02:00,2017-08-29 18:28:00,"HT7FTBGX5","DSNY_016-M-20170829-COMP-DNA1",NA,"BMI_Plate35WellC4","BMI_HT7FTBGX5_mms_R1_A.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HT7FTBGX5_mms_R1_A.fastq.tar.gz",NA,NA,"20201217T190843Z"
"b7790d2a-2057-4f2e-b0ae-21ea92a74466","D03","DSNY","DSNY_004.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2017-08-29 18:54:00,2017-08-29 19:04:00,"HT7FTBGX5","DSNY_004-O-20170829-COMP-DNA1",NA,"BMI_Plate35WellH3","BMI_HT7FTBGX5_mms_R2_C.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HT7FTBGX5_mms_R2_C.fastq.tar.gz",NA,NA,"20201217T190843Z"
"661e29ef-f6d9-43ac-a213-151fc3524f32","D03","DSNY","DSNY_004.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2017-08-29 18:54:00,2017-08-29 19:04:00,"HT7FTBGX5","DSNY_004-O-20170829-COMP-DNA1",NA,"BMI_Plate35WellH3","BMI_HT7FTBGX5_mms_R1_C.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HT7FTBGX5_mms_R1_C.fastq.tar.gz",NA,NA,"20201217T190843Z"
"3364b01b-58f1-4126-bc03-ea90c9f26525","D03","DSNY","DSNY_043.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2017-08-30 12:55:00,2017-08-30 13:04:00,"HT7FTBGX5","DSNY_043-M-20170830-COMP-DNA1",NA,"BMI_Plate35WellE4","BMI_HT7FTBGX5_mms_R1_B.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HT7FTBGX5_mms_R1_B.fastq.tar.gz",NA,NA,"20201217T190843Z"
"b4835127-24db-4ce9-8292-9a5cd11455c0","D03","DSNY","DSNY_043.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2017-08-30 12:55:00,2017-08-30 13:04:00,"HT7FTBGX5","DSNY_043-M-20170830-COMP-DNA1",NA,"BMI_Plate35WellE4","BMI_HT7FTBGX5_mms_R2_B.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HT7FTBGX5_mms_R2_B.fastq.tar.gz",NA,NA,"20201217T190843Z"
"f04cec64-e544-4f25-ab51-0a91326f6367","D03","DSNY","DSNY_005.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-20 18:18:00,2018-08-20 19:04:00,"HWVWKBGX7","DSNY_005-M-20180820-COMP-DNA1",NA,"18S_05_0448","BMI_HWVWKBGX7_R2_J.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R2_J.fastq.tar.gz",NA,NA,"20201218T035051Z"
"71effb6f-0e8a-4e22-a38e-ee06884b3e74","D03","DSNY","DSNY_005.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-20 18:18:00,2018-08-20 19:04:00,"HWVWKBGX7","DSNY_005-M-20180820-COMP-DNA1",NA,"18S_05_0448","BMI_HWVWKBGX7_R1_J.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R1_J.fastq.tar.gz",NA,NA,"20201218T035051Z"
"c4cde05b-1466-4949-9dac-5d2b700a901e","D03","DSNY","DSNY_044.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-20 19:06:00,2018-08-20 19:49:00,"HWVWKBGX7","DSNY_044-M-20180820-COMP-DNA1",NA,"18S_05_0454","BMI_HWVWKBGX7_R1_I.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R1_I.fastq.tar.gz",NA,NA,"20201218T035051Z"
"db2674c3-2b44-48d6-9989-09c2bc98aad1","D03","DSNY","DSNY_044.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-20 19:06:00,2018-08-20 19:49:00,"HWVWKBGX7","DSNY_044-M-20180820-COMP-DNA1",NA,"18S_05_0454","BMI_HWVWKBGX7_R2_I.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R2_I.fastq.tar.gz",NA,NA,"20201218T035051Z"
"6fcd8e37-e905-4af4-af52-df16858e618e","D03","DSNY","DSNY_004.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-20 20:40:00,2018-08-20 21:36:00,"HWVWKBGX7","DSNY_004-M-20180820-COMP-DNA1",NA,"18S_05_0447","BMI_HWVWKBGX7_R1_H.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R1_H.fastq.tar.gz",NA,NA,"20201218T035051Z"
"a2673a21-4c2f-4c2e-955a-5dada8ebb008","D03","DSNY","DSNY_004.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-20 20:40:00,2018-08-20 21:36:00,"HWVWKBGX7","DSNY_004-M-20180820-COMP-DNA1",NA,"18S_05_0447","BMI_HWVWKBGX7_R2_H.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R2_H.fastq.tar.gz",NA,NA,"20201218T035051Z"
"348d4e62-9cbe-44ca-b8b0-463a7096940a","D03","DSNY","DSNY_041.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-20 21:11:00,2018-08-20 21:48:00,"HWVWKBGX7","DSNY_041-M-20180820-COMP-DNA1",NA,"18S_05_0451","BMI_HWVWKBGX7_R1_G.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R1_G.fastq.tar.gz",NA,NA,"20201218T035051Z"
"49e2b502-1b32-43d4-a191-310729ea9459","D03","DSNY","DSNY_041.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-20 21:11:00,2018-08-20 21:48:00,"HWVWKBGX7","DSNY_041-M-20180820-COMP-DNA1",NA,"18S_05_0451","BMI_HWVWKBGX7_R2_G.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R2_G.fastq.tar.gz",NA,NA,"20201218T035051Z"
"2af90a68-db70-4538-9424-3a06e73a0ca5","D03","DSNY","DSNY_042.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-20 23:12:00,2018-08-22 23:57:00,"HWVWKBGX7","DSNY_042-M-20180820-COMP-DNA1",NA,"18S_05_0452","BMI_HWVWKBGX7_R1_G.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R1_G.fastq.tar.gz",NA,NA,"20201218T035051Z"
"240ad7a6-4451-451b-afd1-bb61a1fe5c09","D03","DSNY","DSNY_042.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-20 23:12:00,2018-08-22 23:57:00,"HWVWKBGX7","DSNY_042-M-20180820-COMP-DNA1",NA,"18S_05_0452","BMI_HWVWKBGX7_R2_G.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R2_G.fastq.tar.gz",NA,NA,"20201218T035051Z"
"5fdd02ec-3df5-4a28-8cef-fad58e13eb8a","D03","DSNY","DSNY_001.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-22 22:26:00,2018-08-22 23:12:00,"HWVWKBGX7","DSNY_001-M-20180822-COMP-DNA1",NA,"18S_05_0445","BMI_HWVWKBGX7_R1_I.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R1_I.fastq.tar.gz",NA,NA,"20201218T035051Z"
"70f29db7-148a-4be3-915f-66b9b45fdfff","D03","DSNY","DSNY_001.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-22 22:26:00,2018-08-22 23:12:00,"HWVWKBGX7","DSNY_001-M-20180822-COMP-DNA1",NA,"18S_05_0445","BMI_HWVWKBGX7_R2_I.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R2_I.fastq.tar.gz",NA,NA,"20201218T035051Z"
"8c4f7bf8-f34d-4461-8d6b-340fd6a65ab6","D03","DSNY","DSNY_003.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-22 23:36:00,2018-08-23 13:38:00,"HWVWKBGX7","DSNY_003-M-20180822-COMP-DNA1",NA,"18S_05_0446","BMI_HWVWKBGX7_R2_I.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R2_I.fastq.tar.gz",NA,NA,"20201218T035051Z"
"65b1337f-573e-4863-86e1-690a998e1978","D03","DSNY","DSNY_003.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-22 23:36:00,2018-08-23 13:38:00,"HWVWKBGX7","DSNY_003-M-20180822-COMP-DNA1",NA,"18S_05_0446","BMI_HWVWKBGX7_R1_I.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R1_I.fastq.tar.gz",NA,NA,"20201218T035051Z"
"b0b4ec48-d61e-4143-904a-a19244fb8ac0","D03","DSNY","DSNY_006.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-23 11:07:00,2018-08-23 11:37:00,"HWVWKBGX7","DSNY_006-M-20180823-COMP-DNA1",NA,"18S_05_0449","BMI_HWVWKBGX7_R1_I.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R1_I.fastq.tar.gz",NA,NA,"20201218T035051Z"
"e05c3fa1-06cf-4a43-9043-bf8952b569db","D03","DSNY","DSNY_006.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-23 11:07:00,2018-08-23 11:37:00,"HWVWKBGX7","DSNY_006-M-20180823-COMP-DNA1",NA,"18S_05_0449","BMI_HWVWKBGX7_R2_I.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R2_I.fastq.tar.gz",NA,NA,"20201218T035051Z"
"08f845eb-7872-4a14-945c-1c9c24713565","D03","DSNY","DSNY_009.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-23 11:39:00,2018-08-23 12:54:00,"HWVWKBGX7","DSNY_009-M-20180823-COMP-DNA1",NA,"18S_05_0450","BMI_HWVWKBGX7_R1_H.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R1_H.fastq.tar.gz",NA,NA,"20201218T035051Z"
"9cb2f599-1430-4dbb-88b2-02101deac2a7","D03","DSNY","DSNY_009.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-23 11:39:00,2018-08-23 12:54:00,"HWVWKBGX7","DSNY_009-M-20180823-COMP-DNA1",NA,"18S_05_0450","BMI_HWVWKBGX7_R2_H.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R2_H.fastq.tar.gz",NA,NA,"20201218T035051Z"
"23ef3d23-312c-47bf-bdb5-41f65e4ee1cc","D03","DSNY","DSNY_043.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-23 11:41:00,2018-08-23 12:31:00,"HWVWKBGX7","DSNY_043-M-20180823-COMP-DNA1",NA,"18S_05_0453","BMI_HWVWKBGX7_R1_I.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R1_I.fastq.tar.gz",NA,NA,"20201218T035051Z"
"d7a71c4f-4dbe-49c3-8118-158280d259e3","D03","DSNY","DSNY_043.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2018-08-23 11:41:00,2018-08-23 12:31:00,"HWVWKBGX7","DSNY_043-M-20180823-COMP-DNA1",NA,"18S_05_0453","BMI_HWVWKBGX7_R2_I.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWVWKBGX7_R2_I.fastq.tar.gz",NA,NA,"20201218T035051Z"
"4f07fa07-a9cc-4484-8c16-996f20060149","D03","JERC","JERC_002.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2014-08-05 16:00:00,2014-08-05 16:00:00,"HCNKKBGX5","JERC_002-M-11-0-20140805-GEN-DNA2",NA,"BMI_Plate7WellG3","BMI_HCNKKBGX5_mms_R2_A.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2017/BMI_HCNKKBGX5_mms_R2_A.fastq.tar.gz",NA,NA,"20201217T041239Z"
"deda6f38-68ab-4cba-9a49-92de1ed56068","D03","JERC","JERC_006.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2014-08-05 16:00:00,2014-08-05 16:00:00,"HCNKKBGX5","JERC_006-M-2-0-20140805-GEN-DNA2",NA,"BMI_Plate7WellG2","BMI_HCNKKBGX5_mms_R1_A.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2017/BMI_HCNKKBGX5_mms_R1_A.fastq.tar.gz",NA,NA,"20201217T041239Z"
"16031eb2-5a0f-4e94-a708-45c99f407d43","D03","JERC","JERC_001.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2014-08-05 16:00:00,2014-08-05 16:00:00,"HCNKKBGX5","JERC_001-M-7-5-20140805-GEN-DNA2",NA,"BMI_Plate7WellG1","BMI_HCNKKBGX5_mms_R2_A.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2017/BMI_HCNKKBGX5_mms_R2_A.fastq.tar.gz",NA,NA,"20201217T041239Z"
"f6aba3a1-1702-48be-acc3-5501aac98efe","D03","JERC","JERC_002.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2014-08-05 16:00:00,2014-08-05 16:00:00,"HCNKKBGX5","JERC_002-M-11-0-20140805-GEN-DNA2",NA,"BMI_Plate7WellG3","BMI_HCNKKBGX5_mms_R1_A.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2017/BMI_HCNKKBGX5_mms_R1_A.fastq.tar.gz",NA,NA,"20201217T041239Z"
"bc93b672-8355-40e5-9ca3-b84c523c7406","D03","JERC","JERC_006.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2014-08-05 16:00:00,2014-08-05 16:00:00,"HHWLYBGX5","JERC_006-M-2-0-20140805-GEN-DNA2",NA,"BMI_Plate7WellG2","BMI_HHWLYBGX5_mms_R2_C.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HHWLYBGX5_mms_R2_C.fastq.tar.gz",NA,NA,"20201217T041239Z"
"66e49dbc-43c5-4f63-905e-2546395d63ab","D03","JERC","JERC_001.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2014-08-05 16:00:00,2014-08-05 16:00:00,"HCNKKBGX5","JERC_001-M-7-5-20140805-GEN-DNA2",NA,"BMI_Plate7WellG1","BMI_HCNKKBGX5_mms_R1_A.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2017/BMI_HCNKKBGX5_mms_R1_A.fastq.tar.gz",NA,NA,"20201217T041239Z"
"23a30a15-82a7-4945-86a8-fe85ef7f3a94","D03","JERC","JERC_006.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2014-08-05 16:00:00,2014-08-05 16:00:00,"HHWLYBGX5","JERC_006-M-2-0-20140805-GEN-DNA2",NA,"BMI_Plate7WellG2","BMI_HHWLYBGX5_mms_R1_C.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HHWLYBGX5_mms_R1_C.fastq.tar.gz",NA,NA,"20201217T041239Z"
"a2e5d7a4-5ac1-408f-a218-387c0683d9f7","D03","JERC","JERC_001.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2014-08-05 16:00:00,2014-08-05 16:00:00,"HHWLYBGX5","JERC_001-M-7-5-20140805-GEN-DNA2",NA,"BMI_Plate7WellG1","BMI_HHWLYBGX5_mms_R2_B.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HHWLYBGX5_mms_R2_B.fastq.tar.gz",NA,NA,"20201217T041239Z"
"c1739922-2e74-484d-8ea6-310590ff9ff8","D03","JERC","JERC_002.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2014-08-05 16:00:00,2014-08-05 16:00:00,"HHWLYBGX5","JERC_002-M-11-0-20140805-GEN-DNA2",NA,"BMI_Plate7WellG3","BMI_HHWLYBGX5_mms_R2_C.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HHWLYBGX5_mms_R2_C.fastq.tar.gz",NA,NA,"20201217T041239Z"
"a6af9a35-6e05-4f61-ae7c-f34d29c1afcd","D03","JERC","JERC_002.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2014-08-05 16:00:00,2014-08-05 16:00:00,"HHWLYBGX5","JERC_002-M-11-0-20140805-GEN-DNA2",NA,"BMI_Plate7WellG3","BMI_HHWLYBGX5_mms_R1_C.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HHWLYBGX5_mms_R1_C.fastq.tar.gz",NA,NA,"20201217T041239Z"
"2d83f493-0c03-49b6-8b6e-c7eb9a0cafc9","D03","JERC","JERC_006.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2014-08-05 16:00:00,2014-08-05 16:00:00,"HCNKKBGX5","JERC_006-M-2-0-20140805-GEN-DNA2",NA,"BMI_Plate7WellG2","BMI_HCNKKBGX5_mms_R2_A.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2017/BMI_HCNKKBGX5_mms_R2_A.fastq.tar.gz",NA,NA,"20201217T041239Z"
"17f533e9-6895-4c04-bbc3-b9c926bdcae6","D03","JERC","JERC_001.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2014-08-05 16:00:00,2014-08-05 16:00:00,"HHWLYBGX5","JERC_001-M-7-5-20140805-GEN-DNA2",NA,"BMI_Plate7WellG1","BMI_HHWLYBGX5_mms_R1_B.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HHWLYBGX5_mms_R1_B.fastq.tar.gz",NA,NA,"20201217T041239Z"
"2ad5c206-4c91-4338-8b75-d325fd00d761","D03","JERC","JERC_006.basePlot.bgc","Argonne National Laboratory","Argonne National Laboratory",2014-09-10 16:00:00,2014-09-10 16:00:00,"run20150522","JERC_006-M-20140910-COMP-DNA1",NA,NA,"JERC_006-M-20140910-comp-Sequences.zip","R1 and R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2017/ANL_mms_run20150522/JERC_006-M-20140910-comp-Sequences.zip",NA,"legacyData","20201217T035034Z"
"6bb6a15d-40a8-4d19-a6e1-12377e7d3eda","D03","JERC","JERC_002.basePlot.bgc","Argonne National Laboratory","Argonne National Laboratory",2014-09-10 16:00:00,2014-09-10 16:00:00,"run20150522","JERC_002-M-20140910-COMP-DNA1",NA,NA,"JERC_002-M-20140910-comp-Sequences.zip","R1 and R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2017/ANL_mms_run20150522/JERC_002-M-20140910-comp-Sequences.zip",NA,"legacyData","20201217T035034Z"
"66fb7f24-a243-473e-a637-8d4d598b722d","D03","JERC","JERC_001.basePlot.bgc","Argonne National Laboratory","Argonne National Laboratory",2014-09-10 16:00:00,2014-09-10 16:00:00,"run20150522","JERC_001-M-20140910-COMP-DNA1",NA,NA,"JERC_001-M-20140910-comp-Sequences.zip","R1 and R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2017/ANL_mms_run20150522/JERC_001-M-20140910-comp-Sequences.zip",NA,"legacyData","20201217T035034Z"
"8a4d9332-403c-48e0-995a-bc80935f3ecb","D03","JERC","JERC_001.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2016-07-26 12:05:00,2016-07-26 12:48:00,"HWTY2BGX7","JERC_001-M-20160726-COMP-DNA1",NA,"BMI_Plate20WellB1","BMI_HWTY2BGX7_R1_C.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWTY2BGX7_R1_C.fastq.tar.gz",NA,NA,"20201217T182831Z"
"8449e1d1-18a7-4e43-bdb4-7283eaff029b","D03","JERC","JERC_001.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2016-07-26 12:05:00,2016-07-26 12:48:00,"HWTY2BGX7","JERC_001-M-20160726-COMP-DNA1",NA,"BMI_Plate20WellB1","BMI_HWTY2BGX7_R2_C.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2019/BMI_HWTY2BGX7_R2_C.fastq.tar.gz",NA,NA,"20201217T182831Z"
"64f254af-9f97-4e37-825d-d90e5dd8e663","D03","JERC","JERC_003.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2016-07-26 13:39:00,2016-07-26 14:34:00,"HWVCLBGX7","JERC_003-M-20160726-COMP-DNA2",NA,"BMI_Plate75WellE11","BMI_HWVCLBGX7_mms_R2_J.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HWVCLBGX7_mms_R2_J.fastq.tar.gz",NA,NA,"20201217T182831Z"
"ff112f30-8887-4e6f-b11d-5967985511a9","D03","JERC","JERC_003.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2016-07-26 13:39:00,2016-07-26 14:34:00,"HWVCLBGX7","JERC_003-M-20160726-COMP-DNA2",NA,"BMI_Plate75WellE11","BMI_HWVCLBGX7_mms_R1_J.fastq.tar.gz","R1 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HWVCLBGX7_mms_R1_J.fastq.tar.gz",NA,NA,"20201217T182831Z"
"af4e82eb-fe33-4ff6-9c39-db6e7fd40276","D03","JERC","JERC_006.basePlot.bgc","Battelle Applied Genomics","Battelle Memorial Institute",2016-07-26 16:24:00,2016-07-26 16:57:00,"HLYVNBGX5","JERC_006-M-20160726-COMP-DNA1",NA,"BMI_Plate19WellE12","BMI_HLYVNBGX5_mms_R2_C.fastq.tar.gz","R2 metagenomic archive of fastq files","https://neon-microbial-raw-seq-files.s3.data.neonscience.org/2018/BMI_HLYVNBGX5_mms_R2_C.fastq.tar.gz",NA,NA,"20201217T182831Z"
